endTime,addr,countSuccess,totalTimeout,consecutiveTimeout,code,affected
1654718830,219.84.234.208:80,0,0,0,dial tcp 219.84.234.208:80: connect: connection refused,unknown
1654718830,158.228.147.103:80,0,0,0,dial tcp 158.228.147.103:80: connect: connection refused,unknown
1654718830,158.228.155.127:80,0,0,0,dial tcp 158.228.155.127:80: connect: connection refused,unknown
1654718830,209.216.88.45:80,0,0,0,dial tcp 209.216.88.45:80: connect: connection refused,unknown
1654718830,139.180.149.6:80,0,0,0,dial tcp 139.180.149.6:80: connect: connection refused,unknown
1654718830,209.216.67.49:80,0,0,0,dial tcp 209.216.67.49:80: connect: connection refused,unknown
1654718830,185.28.20.2:80,0,0,0,dial tcp 185.28.20.2:80: connect: no route to host,unknown
1654718830,81.252.250.48:80,0,0,0,dial tcp 81.252.250.48:80: connect: connection refused,unknown
1654718831,209.235.151.28:80,0,0,0,dial tcp 209.235.151.28:80: connect: no route to host,unknown
1654718831,158.228.136.128:80,0,0,0,dial tcp 158.228.136.128:80: connect: network is unreachable,unknown
1654718831,158.228.149.61:80,0,0,0,dial tcp 158.228.149.61:80: connect: network is unreachable,unknown
1654718832,151.106.121.26:80,0,0,0,dial tcp 151.106.121.26:80: connect: no route to host,unknown
1654718832,173.231.236.76:80,0,0,0,dial tcp 173.231.236.76:80: connect: no route to host,unknown
1654718833,173.231.200.94:80,0,0,0,dial tcp 173.231.200.94:80: connect: no route to host,unknown
1654718833,23.235.221.62:80,0,0,0,dial tcp 23.235.221.62:80: connect: no route to host,unknown
1654718833,173.231.225.125:80,0,0,0,dial tcp 173.231.225.125:80: connect: no route to host,unknown
1654718833,74.124.211.97:80,0,0,0,dial tcp 74.124.211.97:80: connect: no route to host,unknown
1654718833,199.250.212.232:80,0,0,0,dial tcp 199.250.212.232:80: connect: no route to host,unknown
1654718833,173.231.201.167:80,0,0,0,dial tcp 173.231.201.167:80: connect: no route to host,unknown
1654718833,173.231.198.196:80,0,0,0,dial tcp 173.231.198.196:80: connect: no route to host,unknown
1654718833,173.231.235.123:80,0,0,0,dial tcp 173.231.235.123:80: connect: no route to host,unknown
1654718833,173.231.235.54:80,0,0,0,dial tcp 173.231.235.54:80: connect: no route to host,unknown
1654718833,173.247.247.45:80,0,0,0,dial tcp 173.247.247.45:80: connect: no route to host,unknown
1654718833,173.231.227.55:80,0,0,0,dial tcp 173.231.227.55:80: connect: no route to host,unknown
1654718833,209.182.195.99:80,0,0,0,dial tcp 209.182.195.99:80: connect: no route to host,unknown
1654718833,173.231.224.133:80,0,0,0,dial tcp 173.231.224.133:80: connect: no route to host,unknown
1654718839,195.180.196.24:80,0,1,1,dial tcp 195.180.196.24:80: connect: connection refused,unknown
1654718840,185.28.20.222:80,0,1,1,dial tcp 185.28.20.222:80: connect: no route to host,unknown
1654718842,185.201.8.133:80,0,1,1,dial tcp 185.201.8.133:80: connect: no route to host,unknown
1654718842,173.231.236.117:80,0,0,0,dial tcp 173.231.236.117:80: connect: no route to host,unknown
1654718849,217.21.71.185:80,0,2,2,dial tcp 217.21.71.185:80: connect: no route to host,unknown
1654718849,45.88.199.247:80,0,2,2,dial tcp 45.88.199.247:80: connect: no route to host,unknown
1654718857,158.228.132.241:80,0,3,3,timeout,unknown
1654718857,216.55.144.144:80,0,3,3,timeout,unknown
