endTime,addr,countSuccess,totalTimeout,consecutiveTimeout,code,affected
1654718830,66.42.33.34:80,0,0,0,dial tcp 66.42.33.34:80: connect: connection refused,unknown
1654718830,139.180.155.116:80,0,0,0,dial tcp 139.180.155.116:80: connect: connection refused,unknown
1654718830,142.93.176.7:80,0,0,0,dial tcp 142.93.176.7:80: connect: connection refused,unknown
1654718830,209.216.88.192:80,0,0,0,dial tcp 209.216.88.192:80: connect: connection refused,unknown
1654718830,95.159.9.241:80,0,0,0,dial tcp 95.159.9.241:80: connect: connection refused,unknown
1654718831,158.228.223.227:80,0,0,0,dial tcp 158.228.223.227:80: connect: network is unreachable,unknown
1654718831,158.228.221.89:80,0,0,0,dial tcp 158.228.221.89:80: connect: network is unreachable,unknown
1654718831,158.228.223.212:80,0,0,0,dial tcp 158.228.223.212:80: connect: network is unreachable,unknown
1654718832,151.106.121.69:80,0,0,0,dial tcp 151.106.121.69:80: connect: no route to host,unknown
1654718833,173.231.194.209:80,0,0,0,dial tcp 173.231.194.209:80: connect: no route to host,unknown
1654718833,199.250.208.46:80,0,0,0,dial tcp 199.250.208.46:80: connect: no route to host,unknown
1654718833,199.250.208.200:80,0,0,0,dial tcp 199.250.208.200:80: connect: no route to host,unknown
1654718833,173.231.206.40:80,0,0,0,dial tcp 173.231.206.40:80: connect: no route to host,unknown
1654718833,199.250.211.63:80,0,0,0,dial tcp 199.250.211.63:80: connect: no route to host,unknown
1654718833,199.250.211.75:80,0,0,0,dial tcp 199.250.211.75:80: connect: no route to host,unknown
1654718833,173.231.197.206:80,0,0,0,dial tcp 173.231.197.206:80: connect: no route to host,unknown
1654718833,173.231.225.216:80,0,0,0,dial tcp 173.231.225.216:80: connect: no route to host,unknown
1654718833,173.231.199.204:80,0,0,0,dial tcp 173.231.199.204:80: connect: no route to host,unknown
1654718834,45.90.229.180:80,0,0,0,dial tcp 45.90.229.180:80: connect: no route to host,unknown
1654718838,209.216.95.46:80,0,0,0,dial tcp 209.216.95.46:80: connect: no route to host,unknown
1654718840,45.80.182.255:80,0,1,1,dial tcp 45.80.182.255:80: connect: no route to host,unknown
1654718840,193.168.193.220:80,0,1,1,dial tcp 193.168.193.220:80: connect: no route to host,unknown
1654718840,45.84.207.193:80,0,1,1,dial tcp 45.84.207.193:80: connect: no route to host,unknown
1654718842,156.67.210.132:80,0,1,1,dial tcp 156.67.210.132:80: connect: no route to host,unknown
1654718842,109.106.255.235:80,0,1,1,dial tcp 109.106.255.235:80: connect: no route to host,unknown
1654718842,156.67.210.122:80,0,1,1,dial tcp 156.67.210.122:80: connect: no route to host,unknown
1654718848,195.180.196.71:80,0,2,2,dial tcp 195.180.196.71:80: connect: connection refused,unknown
1654718850,83.136.217.176:80,0,2,2,dial tcp 83.136.217.176:80: connect: no route to host,unknown
1654718857,155.97.36.203:80,0,3,3,timeout,unknown
1654718857,158.228.159.101:80,0,3,3,timeout,unknown
1654718857,163.197.94.0:80,0,3,3,timeout,unknown
1654718857,209.235.151.105:80,0,3,3,timeout,unknown
1654718857,157.230.36.253:80,0,3,3,timeout,unknown
1654718857,219.84.230.181:80,0,3,3,timeout,unknown
1654718857,163.197.80.230:80,0,3,3,timeout,unknown
1654718857,95.159.21.241:80,0,3,3,timeout,unknown
1654718857,91.136.27.222:80,0,3,3,timeout,unknown
1654718857,219.84.238.66:80,0,3,3,timeout,unknown
1654718857,66.175.22.67:80,0,3,3,timeout,unknown
1654718857,209.235.159.20:80,0,3,3,timeout,unknown
1654718857,216.55.154.10:80,0,3,3,timeout,unknown
1654718857,194.163.211.172:80,0,3,3,timeout,unknown
1654718857,163.197.125.16:80,0,3,3,timeout,unknown
1654718857,163.197.122.237:80,0,3,3,timeout,unknown
1654718857,158.228.200.235:80,0,3,3,timeout,unknown
1654718857,45.93.139.127:80,0,3,3,timeout,unknown
1654718857,95.159.4.127:80,0,3,3,timeout,unknown
1654718857,95.159.54.166:80,0,3,3,timeout,unknown
1654718857,195.180.195.199:80,0,3,3,timeout,unknown
1654718857,81.252.248.11:80,0,3,3,timeout,unknown
1654718857,209.216.70.148:80,0,3,3,timeout,unknown
1654718857,95.159.8.42:80,0,3,3,timeout,unknown
1654718857,66.175.58.219:80,0,3,3,timeout,unknown
1654718857,38.101.26.193:80,0,3,3,timeout,unknown
1654718857,209.216.74.87:80,0,3,3,timeout,unknown
1654718857,81.252.248.207:80,0,3,3,timeout,unknown
1654718857,219.84.230.189:80,0,3,3,timeout,unknown
1654718857,95.159.6.170:80,0,3,3,timeout,unknown
1654718857,95.159.40.249:80,0,3,3,timeout,unknown
1654718857,163.197.76.61:80,0,3,3,timeout,unknown
1654718857,63.160.177.50:80,0,3,3,timeout,unknown
1654718857,158.228.217.33:80,0,3,3,timeout,unknown
1654718857,194.195.33.236:80,0,3,3,timeout,unknown
1654718857,209.216.80.86:80,0,3,3,timeout,unknown
1654718857,158.228.145.49:80,0,3,3,timeout,unknown
1654718857,194.195.44.203:80,0,3,3,timeout,unknown
1654718857,95.159.17.183:80,0,3,3,timeout,unknown
1654718857,185.118.114.246:80,0,3,3,timeout,unknown
1654718857,195.180.195.62:80,0,3,3,timeout,unknown
1654718857,163.197.68.146:80,0,3,3,timeout,unknown
1654718857,47.244.250.123:80,0,3,3,timeout,unknown
1654718857,66.42.41.33:80,0,3,3,timeout,unknown
1654718857,91.136.31.25:80,0,3,3,timeout,unknown
1654718857,95.159.57.186:80,0,3,3,timeout,unknown
1654718857,95.159.14.120:80,0,3,3,timeout,unknown
1654718857,69.49.110.58:80,0,3,3,timeout,unknown
1654718857,163.197.64.10:80,0,3,3,timeout,unknown
1654718857,209.216.94.141:80,0,3,3,timeout,unknown
1654718857,95.159.25.45:80,0,3,3,timeout,unknown
1654718857,163.197.92.249:80,0,3,3,timeout,unknown
1654718857,95.159.1.20:80,0,3,3,timeout,unknown
1654718857,66.175.27.242:80,0,3,3,timeout,unknown
1654718857,95.159.54.108:80,0,3,3,timeout,unknown
1654718857,209.216.73.154:80,0,3,3,timeout,unknown
1654718857,91.136.30.218:80,0,3,3,timeout,unknown
1654718857,95.159.40.84:80,0,3,3,timeout,unknown
1654718857,163.197.78.232:80,0,3,3,timeout,unknown
1654718857,163.197.115.89:80,0,3,3,timeout,unknown
1654718857,81.252.249.230:80,0,3,3,timeout,unknown
1654718857,153.92.211.215:80,0,3,3,timeout,unknown
1654718857,64.29.158.88:80,0,3,3,timeout,unknown
1654718857,64.29.159.59:80,0,3,3,timeout,unknown
1654718857,219.84.228.128:80,0,3,3,timeout,unknown
1654718857,158.228.138.13:80,0,3,3,timeout,unknown
1654718857,95.159.2.231:80,0,3,3,timeout,unknown
1654718857,158.228.204.251:80,0,3,3,timeout,unknown
1654718857,209.235.150.201:80,0,3,3,timeout,unknown
1654718857,95.159.17.2:80,0,3,3,timeout,unknown
1654718857,69.49.111.241:80,0,3,3,timeout,unknown
1654718857,46.17.174.125:80,0,3,3,timeout,unknown
1654718857,163.197.84.9:80,0,3,3,timeout,unknown
1654718857,209.216.94.156:80,0,3,3,timeout,unknown
1654718857,155.97.38.57:80,0,3,3,timeout,unknown
1654718857,209.216.68.158:80,0,3,3,timeout,unknown
1654718857,209.216.68.80:80,0,3,3,timeout,unknown
1654718857,158.228.140.171:80,0,3,3,timeout,unknown
1654718857,66.175.21.91:80,0,3,3,timeout,unknown
1654718857,66.226.67.26:80,0,3,3,timeout,unknown
1654718857,95.159.39.178:80,0,3,3,timeout,unknown
1654718857,207.170.189.211:80,0,3,3,timeout,unknown
1654718857,157.230.36.142:80,0,3,3,timeout,unknown
1654718857,95.159.59.69:80,0,3,3,timeout,unknown
1654718857,47.244.243.39:80,0,3,3,timeout,unknown
1654718857,158.228.132.161:80,0,3,3,timeout,unknown
1654718857,219.84.231.183:80,0,3,3,timeout,unknown
1654718857,66.175.31.108:80,0,3,3,timeout,unknown
1654718857,95.159.57.83:80,0,3,3,timeout,unknown
1654718857,158.228.154.191:80,0,3,3,timeout,unknown
1654718857,207.170.186.157:80,0,3,3,timeout,unknown
1654718857,45.93.138.22:80,0,3,3,timeout,unknown
1654718857,207.170.147.196:80,0,3,3,timeout,unknown
1654718857,63.160.187.168:80,0,3,3,timeout,unknown
1654718857,163.197.125.80:80,0,3,3,timeout,unknown
1654718857,142.93.183.90:80,0,3,3,timeout,unknown
1654718857,163.197.65.25:80,0,3,3,timeout,unknown
1654718857,66.226.71.143:80,0,3,3,timeout,unknown
1654718857,47.244.249.4:80,0,3,3,timeout,unknown
1654718857,66.42.36.170:80,0,3,3,timeout,unknown
1654718857,163.197.116.249:80,0,3,3,timeout,unknown
1654718857,216.55.157.12:80,0,3,3,timeout,unknown
1654718857,87.236.146.21:80,0,3,3,timeout,unknown
1654718857,209.216.68.166:80,0,3,3,timeout,unknown
1654718857,163.197.116.75:80,0,3,3,timeout,unknown
1654718857,91.136.27.92:80,0,3,3,timeout,unknown
1654718857,95.159.63.202:80,0,3,3,timeout,unknown
1654718857,209.235.154.145:80,0,3,3,timeout,unknown
1654718857,155.97.32.14:80,0,3,3,timeout,unknown
1654718857,63.160.179.130:80,0,3,3,timeout,unknown
1654718857,157.230.42.153:80,0,3,3,timeout,unknown
1654718857,66.175.58.46:80,0,3,3,timeout,unknown
1654718857,216.55.159.108:80,0,3,3,timeout,unknown
1654718857,66.175.41.216:80,0,3,3,timeout,unknown
1654718857,139.180.148.158:80,0,0,0,dial tcp 139.180.148.158:80: connect: connection refused,unknown
1654718857,173.247.247.51:80,0,0,0,dial tcp 173.247.247.51:80: connect: no route to host,unknown
1654718858,185.229.118.88:80,19,0,0,dial tcp 185.229.118.88:80: connect: no route to host,unknown
1654718858,66.42.33.85:80,1,3,3,timeout,true
1654718858,185.55.6.26:80,1,3,3,timeout,true
1654718858,142.93.176.189:80,1,3,3,timeout,true
1654718858,194.195.40.202:80,1,3,3,timeout,true
1654718858,223.164.1.138:80,1,3,3,timeout,true
1654718858,163.197.121.96:80,1,3,3,timeout,true
1654718858,223.164.89.6:80,1,3,3,timeout,true
1654718858,223.164.41.246:80,1,3,3,timeout,true
1654718858,223.164.70.51:80,1,3,3,timeout,true
1654718858,223.164.87.232:80,1,3,3,timeout,true
1654718858,223.164.17.168:80,1,3,3,timeout,true
1654718858,223.164.68.229:80,1,3,3,timeout,true
1654718858,223.164.6.199:80,1,3,3,timeout,true
1654718858,223.164.104.25:80,1,3,3,timeout,true
1654718858,223.164.40.139:80,1,3,3,timeout,true
1654718858,223.164.21.94:80,1,3,3,timeout,true
1654718858,223.164.106.197:80,1,3,3,timeout,true
1654718858,23.10.210.223:80,25,0,0,,false
1654718858,156.67.223.127:80,0,0,0,dial tcp 156.67.223.127:80: connect: no route to host,unknown
1654718858,23.10.218.53:80,25,0,0,,false
1654718858,23.10.217.142:80,25,0,0,,false
1654718858,23.10.211.100:80,25,0,0,,false
1654718858,192.249.118.232:80,25,0,0,,false
1654718858,23.10.207.22:80,25,0,0,,false
1654718858,23.10.212.27:80,25,0,0,,false
1654718858,173.231.231.126:80,25,0,0,,false
1654718858,23.46.211.41:80,25,0,0,,false
1654718858,23.10.196.244:80,25,0,0,,false
1654718858,173.247.244.33:80,25,0,0,,false
1654718859,217.21.76.201:80,25,0,0,,false
1654718859,195.179.237.153:80,25,0,0,,false
1654718859,217.21.77.103:80,25,0,0,,false
1654718859,157.230.36.113:80,2,3,3,timeout,true
1654718859,185.212.71.133:80,25,0,0,,false
1654718859,23.59.65.75:80,25,0,0,,false
1654718859,185.214.132.188:80,25,0,0,,false
1654718859,173.231.203.18:80,25,0,0,,false
1654718859,156.67.76.132:80,25,0,0,,false
1654718859,223.164.56.172:80,2,3,3,timeout,true
1654718859,223.164.50.190:80,2,3,3,timeout,true
1654718859,223.164.85.165:80,2,3,3,timeout,true
1654718859,223.164.104.212:80,2,3,3,timeout,true
1654718859,104.152.111.176:80,25,0,0,,false
1654718860,156.67.70.63:80,25,0,0,,false
1654718860,185.212.71.32:80,25,0,0,,false
1654718860,198.252.98.5:80,25,0,0,,false
1654718860,198.252.100.14:80,25,0,0,,false
1654718860,173.231.237.61:80,0,0,0,dial tcp 173.231.237.61:80: connect: no route to host,unknown
1654718860,142.93.190.127:80,0,0,0,dial tcp 142.93.190.127:80: connect: connection refused,unknown
1654718860,209.216.89.243:80,25,0,0,,false
1654718860,192.145.237.188:80,0,0,0,dial tcp 192.145.237.188:80: connect: no route to host,unknown
1654718860,199.250.211.41:80,0,0,0,dial tcp 199.250.211.41:80: connect: no route to host,unknown
1654718860,104.152.111.31:80,0,0,0,dial tcp 104.152.111.31:80: connect: no route to host,unknown
1654718860,173.231.192.45:80,0,0,0,dial tcp 173.231.192.45:80: connect: no route to host,unknown
1654718860,69.49.118.179:80,25,0,0,,false
1654718860,209.216.75.201:80,25,0,0,,false
1654718860,209.182.192.80:80,0,0,0,dial tcp 209.182.192.80:80: connect: no route to host,unknown
1654718860,149.115.25.9:80,25,0,0,,false
1654718860,149.115.26.172:80,25,0,0,,false
1654718860,216.55.150.32:80,25,0,0,,false
1654718860,192.145.236.18:80,25,0,0,,false
1654718860,139.180.155.81:80,25,0,0,,false
1654718860,209.216.87.158:80,25,0,0,,false
1654718860,209.216.89.180:80,25,0,0,,false
1654718860,209.216.75.126:80,25,0,0,,false
1654718861,81.252.244.117:80,25,0,0,,false
1654718861,144.208.64.151:80,25,0,0,,false
1654718861,66.175.36.163:80,25,0,0,,false
1654718861,108.156.8.217:80,25,0,0,,false
1654718861,18.66.194.51:80,25,0,0,,false
1654718861,149.115.25.174:80,25,0,0,,false
1654718861,52.84.38.205:80,25,0,0,,false
1654718861,18.66.202.135:80,25,0,0,,false
1654718861,52.84.187.25:80,25,0,0,,false
1654718861,108.156.1.250:80,25,0,0,,false
1654718861,194.195.38.250:80,1,3,3,timeout,true
1654718861,108.139.254.120:80,25,0,0,,false
1654718861,18.66.208.148:80,25,0,0,,false
1654718861,108.156.9.229:80,25,0,0,,false
1654718861,195.110.59.224:80,25,0,0,,false
1654718861,18.65.73.159:80,25,0,0,,false
1654718861,108.139.213.35:80,25,0,0,,false
1654718861,52.84.170.149:80,25,0,0,,false
1654718861,198.46.93.68:80,25,0,0,,false
1654718861,52.222.175.220:80,25,0,0,,false
1654718861,52.222.199.107:80,25,0,0,,false
1654718861,52.84.173.143:80,25,0,0,,false
1654718861,52.84.214.185:80,25,0,0,,false
1654718861,52.84.39.104:80,25,0,0,,false
1654718861,18.66.197.217:80,25,0,0,,false
1654718861,173.231.207.254:80,25,0,0,,false
1654718861,194.5.157.200:80,25,0,0,,false
1654718861,74.124.194.23:80,25,0,0,,false
1654718861,52.84.188.62:80,25,0,0,,false
1654718861,108.139.236.95:80,25,0,0,,false
1654718861,52.84.170.98:80,25,0,0,,false
1654718862,45.84.206.35:80,25,0,0,,false
1654718862,18.65.63.179:80,25,0,0,,false
1654718862,74.124.195.27:80,25,0,0,,false
1654718862,52.84.172.111:80,25,0,0,,false
1654718862,108.139.236.186:80,25,0,0,,false
1654718862,18.66.217.7:80,25,0,0,,false
1654718862,108.139.217.6:80,25,0,0,,false
1654718862,108.139.233.145:80,25,0,0,,false
1654718862,194.195.38.176:80,4,3,3,timeout,true
1654718862,108.139.226.222:80,25,0,0,,false
1654718862,108.139.222.188:80,25,0,0,,false
1654718862,52.84.174.61:80,25,0,0,,false
1654718862,45.88.196.223:80,25,0,0,,false
1654718862,18.65.65.0:80,25,0,0,,false
1654718862,18.66.193.42:80,25,0,0,,false
1654718862,18.65.71.13:80,25,0,0,,false
1654718862,52.84.186.229:80,25,0,0,,false
1654718862,18.65.64.103:80,25,0,0,,false
1654718862,104.152.110.22:80,25,0,0,,false
1654718862,18.65.70.144:80,25,0,0,,false
1654718862,194.11.155.60:80,25,0,0,,false
1654718862,181.200.106.82:80,1,3,3,timeout,true
1654718862,181.200.229.157:80,2,3,3,timeout,true
1654718862,181.200.141.15:80,2,3,3,timeout,true
1654718862,181.200.147.251:80,2,3,3,timeout,true
1654718862,186.65.212.58:80,2,3,3,timeout,true
1654718862,186.65.197.203:80,2,3,3,timeout,true
1654718862,217.21.69.239:80,25,0,0,,false
1654718862,181.200.116.92:80,2,3,3,timeout,true
